Pius Hughes,43,Male,11710803,Southwestern China,15040270297,Salesman
Wang Shuliu,44,Female,11612805,Southwestern China,15067727199,Salesman
Steven Taylor,49,Male,11112326,Southwestern China,13838231084,Salesman
Qi Yousong,49,Female,11112919,Southwestern China,13983180228,Salesman
Shi Binggan,45,Male,11511914,Southwestern China,18976035237,Salesman
Jiang Yahe,43,Female,11710215,Southwestern China,13945549155,Salesman
Yan Xiaofeng,44,Male,11610015,Southwestern China,15690792395,Contracts Manager
He Hanan,42,Female,11810014,Southwestern China,15661971857,Contracts Manager
You Jingyun,45,Male,11511007,Southwestern China,13979841817,Contracts Manager
Hedwig Williams,38,Female,12211226,Southwestern China,15695281764,Contracts Manager
Qian Yupeng,38,Male,12210320,Southwestern China,18977785520,Contracts Manager
Christine Evans,44,Female,11611627,Southwestern China,18690580198,Contracts Manager
Julian Wilson,49,Male,11111510,Southwestern China,15071361392,Contracts Manager
Shen Zhengsong,39,Male,12112013,Southwestern China,18910613781,Contracts Manager
Craig Thompson,47,Male,11312229,Southwestern China,15002945019,Contracts Manager
Mabel Patel,44,Female,11610318,Southwestern China,13832293707,Contracts Manager
Yang Huanwen,41,Female,11910202,Southwestern China,13956409278,Contracts Manager
Sun Jiaxuan,39,Male,12110710,Southwestern China,18965536051,Contracts Manager
Yang Youling,49,Female,11111429,Southwestern China,18600332576,Contracts Manager
Sandra Williams,49,Female,11112015,Southwestern China,18603309373,Contracts Manager
Bai Muhua,49,Male,11112928,Southwestern China,13848283803,Contracts Manager
Qing Qizheng,48,Male,11210909,Southwestern China,15052254763,Contracts Manager
Gwendoline Thompson,40,Female,12011418,Southwestern China,13979659683,Contracts Manager
Sid Williams,44,Male,11611702,Southwestern China,18621832099,Contracts Manager
He Hanxiang,40,Male,12010024,Southwestern China,18652217119,Contracts Manager
Amy Thompson,44,Female,11611103,Southwestern China,15080247527,Contracts Manager
Gaston Harris,47,Male,11311624,"Hong Kong, Macao and Taiwan regions of China",15638575006,Director
Dou Youtong,44,Male,11612910,"Hong Kong, Macao and Taiwan regions of China",13924463586,Supply Staff
Christian Wright,47,Male,11311902,"Hong Kong, Macao and Taiwan regions of China",13840211082,Supply Staff
Sun Ruyu,45,Male,11511728,"Hong Kong, Macao and Taiwan regions of China",18630096502,Supply Staff
Rosalind Harris,48,Female,11212008,"Hong Kong, Macao and Taiwan regions of China",13821309686,Supply Staff
Adelina Hughes,43,Female,11712202,"Hong Kong, Macao and Taiwan regions of China",13925252488,Supply Staff
Hannah Jackson,38,Female,12212407,"Hong Kong, Macao and Taiwan regions of China",15686777514,Supply Staff
Yu Yixian,45,Male,11512521,"Hong Kong, Macao and Taiwan regions of China",18928820996,Supply Staff
Qing Shiyun,43,Female,11710319,"Hong Kong, Macao and Taiwan regions of China",18647249691,Supply Staff
Sophronia Harris,44,Female,11611721,"Hong Kong, Macao and Taiwan regions of China",18672443902,Supply Staff
Bai Xuelu,38,Female,12210516,"Hong Kong, Macao and Taiwan regions of China",13816578955,Supply Staff
Jim Johnson,43,Male,11711609,"Hong Kong, Macao and Taiwan regions of China",18908203198,Supply Staff
Zhang Chilv,44,Female,11612727,"Hong Kong, Macao and Taiwan regions of China",13830355133,Supply Staff
Jing Huaibai,46,Female,11411608,"Hong Kong, Macao and Taiwan regions of China",13834724532,Supply Staff
Shi Hongbang,42,Male,11811124,"Hong Kong, Macao and Taiwan regions of China",18947053480,Supply Staff
Paul Edwards,43,Male,11710200,"Hong Kong, Macao and Taiwan regions of China",13880541935,Supply Staff
Sun Shizhen,48,Female,11211915,"Hong Kong, Macao and Taiwan regions of China",13871926181,Supply Staff
Burt Robinson,40,Male,12010902,"Hong Kong, Macao and Taiwan regions of China",15607919844,Supply Staff
Shen Yuzhou,38,Male,12210904,"Hong Kong, Macao and Taiwan regions of China",15633087233,Supply Staff
Nora Green,40,Female,12011219,"Hong Kong, Macao and Taiwan regions of China",13832927004,Supply Staff
Wang Chumei,38,Female,12210114,"Hong Kong, Macao and Taiwan regions of China",18605924146,Supply Staff
Emlyn Clarke,43,Male,11710106,"Hong Kong, Macao and Taiwan regions of China",15608040152,Supply Staff
Wei Yanhong,49,Male,11112606,"Hong Kong, Macao and Taiwan regions of China",13880795819,Supply Staff
Patti Jones,45,Female,11512202,"Hong Kong, Macao and Taiwan regions of China",13929714055,Supply Staff
Wei Ruichen,42,Male,11810528,"Hong Kong, Macao and Taiwan regions of China",18630660033,Supply Staff
Elsa Jones,39,Female,12112300,"Hong Kong, Macao and Taiwan regions of China",13877433063,Salesman
Fiona Wilson,45,Female,11510006,"Hong Kong, Macao and Taiwan regions of China",18980108445,Salesman
Yu Miaocui,43,Female,11711122,"Hong Kong, Macao and Taiwan regions of China",15694815599,Salesman
Sadie Hughes,43,Female,11711514,"Hong Kong, Macao and Taiwan regions of China",13997748487,Salesman
Zhu Weian,48,Male,11211004,"Hong Kong, Macao and Taiwan regions of China",15694244602,Salesman
Kong Pinglv,43,Female,11711716,"Hong Kong, Macao and Taiwan regions of China",15067667014,Salesman
He Xinyue,39,Male,12110813,"Hong Kong, Macao and Taiwan regions of China",13928811240,Salesman
Han Anxuan,41,Female,11912220,"Hong Kong, Macao and Taiwan regions of China",18686914320,Salesman
Glenda Taylor,41,Female,11910811,"Hong Kong, Macao and Taiwan regions of China",15090285509,Salesman
Rick Walker,43,Male,11711310,"Hong Kong, Macao and Taiwan regions of China",13845732810,Salesman
Qing Muhao,42,Male,11812226,"Hong Kong, Macao and Taiwan regions of China",18979820269,Salesman
Joe Jackson,48,Male,11212524,"Hong Kong, Macao and Taiwan regions of China",13981892390,Salesman
Tricia Lewis,49,Female,11111113,"Hong Kong, Macao and Taiwan regions of China",15644251290,Salesman
Edward Thompson,41,Male,11912925,"Hong Kong, Macao and Taiwan regions of China",13910781606,Salesman
Yu Youcui,47,Female,11311215,"Hong Kong, Macao and Taiwan regions of China",18603731574,Salesman
Joseph Taylor,41,Male,11910916,"Hong Kong, Macao and Taiwan regions of China",13982600859,Salesman
Wei Runbin,47,Male,11311028,"Hong Kong, Macao and Taiwan regions of China",15633980855,Salesman
Jiang Lengrou,45,Female,11510629,"Hong Kong, Macao and Taiwan regions of China",15078677864,Salesman
Theo Edwards,40,Male,12010521,"Hong Kong, Macao and Taiwan regions of China",18942438052,Salesman
Leslie Evans,39,Male,12111323,"Hong Kong, Macao and Taiwan regions of China",15086706736,Salesman
Anthea Smith,43,Female,11712312,"Hong Kong, Macao and Taiwan regions of China",13822403967,Salesman
Feng Yixian,46,Male,11412106,"Hong Kong, Macao and Taiwan regions of China",13883896077,Salesman
Xu Bingzhi,40,Male,12011115,"Hong Kong, Macao and Taiwan regions of China",15666294015,Salesman
Judy Wright,45,Female,11511524,"Hong Kong, Macao and Taiwan regions of China",13872056675,Salesman
Andrew Davies,39,Male,12110203,"Hong Kong, Macao and Taiwan regions of China",18668717910,Salesman
Jasper Wright,41,Male,11911323,"Hong Kong, Macao and Taiwan regions of China",15025038804,Salesman
Chen Xiangman,44,Female,11610012,"Hong Kong, Macao and Taiwan regions of China",18950665504,Salesman
Wu Yunzhi,46,Male,11411723,"Hong Kong, Macao and Taiwan regions of China",13804242356,Salesman
Bai Rusi,48,Female,11210225,"Hong Kong, Macao and Taiwan regions of China",15080012926,Salesman
Qing Yousong,39,Female,12111607,"Hong Kong, Macao and Taiwan regions of China",18919266551,Salesman
Milton Hall,49,Male,11112316,"Hong Kong, Macao and Taiwan regions of China",15090666285,Salesman
Libby Patel,44,Female,11610606,"Hong Kong, Macao and Taiwan regions of China",18921558921,Salesman
Molly Wilson,47,Female,11310212,"Hong Kong, Macao and Taiwan regions of China",13867191407,Salesman
Zhu Hanxuan,40,Female,12012712,"Hong Kong, Macao and Taiwan regions of China",18639347903,Salesman
Frieda Johnson,39,Female,12112006,"Hong Kong, Macao and Taiwan regions of China",18936329960,Salesman
Qi Zhuyu,49,Male,11112523,"Hong Kong, Macao and Taiwan regions of China",13994163061,Salesman
Feng Yishan,48,Female,11211015,"Hong Kong, Macao and Taiwan regions of China",15050103259,Salesman
Della Johnson,39,Female,12110324,"Hong Kong, Macao and Taiwan regions of China",18988585952,Salesman
Jiang Jiaji,39,Male,12111524,"Hong Kong, Macao and Taiwan regions of China",18632801398,Salesman
Yang Feining,47,Female,11311326,"Hong Kong, Macao and Taiwan regions of China",13829954971,Salesman
Qi Yilang,38,Male,12210022,"Hong Kong, Macao and Taiwan regions of China",15042022862,Salesman
Zou Biyan,48,Female,11210406,"Hong Kong, Macao and Taiwan regions of China",15066512800,Salesman
Felix Thomas,39,Male,12112400,"Hong Kong, Macao and Taiwan regions of China",18928363418,Salesman
Zhou Yihao,46,Male,11411506,"Hong Kong, Macao and Taiwan regions of China",18699556584,Salesman
Xie Tingwei,40,Female,12012613,"Hong Kong, Macao and Taiwan regions of China",15638248700,Salesman
Wei Bingzhi,38,Male,12210821,"Hong Kong, Macao and Taiwan regions of China",13808031042,Salesman
Shen Yuming,39,Male,12111401,"Hong Kong, Macao and Taiwan regions of China",15087423983,Salesman
Charlene Wright,44,Female,11612301,"Hong Kong, Macao and Taiwan regions of China",15097750967,Salesman
Qian Linghan,39,Female,12112206,"Hong Kong, Macao and Taiwan regions of China",13829631725,Salesman
Winifred Roberts,48,Female,11211210,"Hong Kong, Macao and Taiwan regions of China",13950258526,Salesman
Zou Huasheng,46,Male,11411213,"Hong Kong, Macao and Taiwan regions of China",13890220609,Salesman
He Hanwu,44,Male,11612410,"Hong Kong, Macao and Taiwan regions of China",15601927407,Salesman
Chu Guqiu,38,Female,12211905,"Hong Kong, Macao and Taiwan regions of China",15629576611,Salesman
Lynn Brown,45,Female,11512928,"Hong Kong, Macao and Taiwan regions of China",13881429811,Salesman
Ivy Walker,48,Female,11211501,"Hong Kong, Macao and Taiwan regions of China",13833189147,Salesman
Wu Ruyu,48,Male,11211012,"Hong Kong, Macao and Taiwan regions of China",15033727825,Salesman
Tao Jiaji,48,Male,11212815,"Hong Kong, Macao and Taiwan regions of China",15691425098,Salesman
Sun Siyu,40,Male,12011500,"Hong Kong, Macao and Taiwan regions of China",18941979727,Salesman
Bud Edwards,44,Male,11611617,"Hong Kong, Macao and Taiwan regions of China",18667249231,Salesman
Otto Clarke,45,Male,11511317,"Hong Kong, Macao and Taiwan regions of China",13812729202,Salesman
Sun Tianlan,41,Female,11910725,"Hong Kong, Macao and Taiwan regions of China",18981600745,Salesman
Qing Benqing,45,Male,11511421,"Hong Kong, Macao and Taiwan regions of China",13935686416,Salesman
Xie Pingning,43,Female,11712725,"Hong Kong, Macao and Taiwan regions of China",15014021450,Salesman
Flora Taylor,39,Female,12110925,"Hong Kong, Macao and Taiwan regions of China",15017307252,Salesman
Montgomery Hughes,44,Male,11612520,"Hong Kong, Macao and Taiwan regions of China",13960406694,Salesman
Chen Ziquan,49,Male,11112317,"Hong Kong, Macao and Taiwan regions of China",18900813304,Salesman
Zhang Binzhu,43,Male,11711509,"Hong Kong, Macao and Taiwan regions of China",13993214232,Salesman
Kirk Roberts,48,Male,11211610,"Hong Kong, Macao and Taiwan regions of China",18666463748,Salesman
Wang Fanzhen,39,Female,12112609,"Hong Kong, Macao and Taiwan regions of China",15057996011,Salesman
Poll Robinson,40,Female,12011723,"Hong Kong, Macao and Taiwan regions of China",15684292691,Salesman
Shui Huaiyun,40,Female,12012601,"Hong Kong, Macao and Taiwan regions of China",13916281841,Salesman
Tracy Johnson,44,Female,11611819,"Hong Kong, Macao and Taiwan regions of China",18930364600,Salesman
Cao Ruyu,46,Male,11411127,"Hong Kong, Macao and Taiwan regions of China",18945455832,Salesman
Mike Evans,39,Male,12111028,"Hong Kong, Macao and Taiwan regions of China",15036042990,Salesman
Xu Qintao,46,Male,11412110,"Hong Kong, Macao and Taiwan regions of China",13907947978,Salesman
Jing Kaiyu,44,Male,11611500,"Hong Kong, Macao and Taiwan regions of China",18649382405,Salesman
Gerald Thompson,45,Male,11511513,"Hong Kong, Macao and Taiwan regions of China",15091767921,Salesman
Xu Yingzhi,41,Female,11911115,"Hong Kong, Macao and Taiwan regions of China",18664619638,Salesman
Jode Evans,47,Female,11311100,"Hong Kong, Macao and Taiwan regions of China",15015836603,Salesman
Shi Zhuodong,41,Male,11910007,"Hong Kong, Macao and Taiwan regions of China",15648162947,Salesman
Chen Dongyan,40,Female,12012820,"Hong Kong, Macao and Taiwan regions of China",13805440014,Contracts Manager
Kong Yishan,40,Male,12011017,"Hong Kong, Macao and Taiwan regions of China",13846951812,Contracts Manager
Tao Yihan,48,Female,11211202,"Hong Kong, Macao and Taiwan regions of China",13882601885,Contracts Manager
Jiang Tingping,40,Female,12012726,"Hong Kong, Macao and Taiwan regions of China",15640956081,Contracts Manager
Basil White,38,Male,12212123,"Hong Kong, Macao and Taiwan regions of China",18908173824,Contracts Manager
Zhou Yuyang,45,Female,11512503,"Hong Kong, Macao and Taiwan regions of China",13819826633,Contracts Manager
Yang Jingjie,49,Male,11110816,"Hong Kong, Macao and Taiwan regions of China",18695883703,Contracts Manager
Jiang Zibin,43,Male,11710012,"Hong Kong, Macao and Taiwan regions of China",15612372969,Contracts Manager
Bai Hanzhe,41,Male,11912012,"Hong Kong, Macao and Taiwan regions of China",18938086436,Contracts Manager
Mimi Jackson,41,Female,11910621,"Hong Kong, Macao and Taiwan regions of China",13938227972,Contracts Manager
Wang Jiayu,47,Male,11311904,"Hong Kong, Macao and Taiwan regions of China",15005896783,Contracts Manager
Camilla Thompson,44,Female,11611210,"Hong Kong, Macao and Taiwan regions of China",13933012299,Contracts Manager
Octavius Davies,47,Male,11310313,"Hong Kong, Macao and Taiwan regions of China",15037128173,Contracts Manager
Bonny Robinson,48,Female,11211429,"Hong Kong, Macao and Taiwan regions of China",13888867967,Contracts Manager
Gareth Thomas,47,Male,11312426,"Hong Kong, Macao and Taiwan regions of China",15064627892,Contracts Manager
Wilfred Smith,43,Male,11710004,"Hong Kong, Macao and Taiwan regions of China",18614883720,Contracts Manager
Alden Williams,47,Male,11311405,"Hong Kong, Macao and Taiwan regions of China",15624803627,Contracts Manager
Jing Yingtian,38,Female,12212927,"Hong Kong, Macao and Taiwan regions of China",15669666192,Contracts Manager
Greg Wright,39,Male,12111702,"Hong Kong, Macao and Taiwan regions of China",18980924072,Contracts Manager
Kong Xiaohuai,42,Female,11811919,"Hong Kong, Macao and Taiwan regions of China",18633961030,Contracts Manager
